	gene	baseMean	log2FoldChange	lfcSE	pvalue	padj
27008	ENSG00000227394	0	NA	NA	NA	NA
27009	ENSG00000227395	0	NA	NA	NA	NA
27010	ENSG00000227397	0	NA	NA	NA	NA
27011	ENSG00000227398	6.77947931104018	0.0198143780263623	0.327022082919242	0.784020036311956	0.960022759226729
27012	ENSG00000227399	0	NA	NA	NA	NA
27013	ENSG00000227400	6.55390024733507	0.0137342521011298	0.327361542637837	0.842324478654194	NA
27014	ENSG00000227401	0	NA	NA	NA	NA
27015	ENSG00000227403	2.71416646110932	-0.016069416520758	0.334699061807159	0.296835345515764	NA
27016	ENSG00000227404	0	NA	NA	NA	NA
27017	ENSG00000227405	0	NA	NA	NA	NA
27018	ENSG00000227406	0	NA	NA	NA	NA
27019	ENSG00000227408	0.473977573267141	-0.0127515299717607	0.334318824228081	0.634449186982102	NA
27020	ENSG00000227409	0	NA	NA	NA	NA
27021	ENSG00000227411	0.264667317373072	0.0108781744788164	0.334125837279427	0.754487187902722	NA
27022	ENSG00000227412	0	NA	NA	NA	NA
27023	ENSG00000227413	0.25	0.0107404406769818	0.334114676617603	0.760944501927839	NA
27024	ENSG00000227416	0	NA	NA	NA	NA
27025	ENSG00000227417	0	NA	NA	NA	NA
27026	ENSG00000227418	0	NA	NA	NA	NA
27027	ENSG00000227421	0	NA	NA	NA	NA
27028	ENSG00000227422	0	NA	NA	NA	NA
27029	ENSG00000227423	0	NA	NA	NA	NA
27030	ENSG00000227425	0	NA	NA	NA	NA
27031	ENSG00000227426	0	NA	NA	NA	NA
27032	ENSG00000227427	0	NA	NA	NA	NA
27033	ENSG00000227429	0	NA	NA	NA	NA
27034	ENSG00000227430	0	NA	NA	NA	NA
27035	ENSG00000227431	0.246742405555392	-0.0109897427016978	0.334146899777605	0.783153151673182	NA
27036	ENSG00000227432	0.236988786633571	-0.0108991686784569	0.334139399913693	0.787758103807446	NA
27037	ENSG00000227433	0	NA	NA	NA	NA
27038	ENSG00000227434	0	NA	NA	NA	NA
27039	ENSG00000227436	0	NA	NA	NA	NA
27040	ENSG00000227437	0	NA	NA	NA	NA
27041	ENSG00000227438	1.52281944585693	0.0101646179807813	0.332905269959598	0.752162564525845	NA
27042	ENSG00000227440	0.264667317373072	0.0108781744788164	0.334125837279427	0.754487187902722	NA
27043	ENSG00000227442	0	NA	NA	NA	NA
27044	ENSG00000227443	0	NA	NA	NA	NA
27045	ENSG00000227444	0	NA	NA	NA	NA
27046	ENSG00000227445	0	NA	NA	NA	NA
27047	ENSG00000227446	0	NA	NA	NA	NA
27048	ENSG00000227447	0	NA	NA	NA	NA
27049	ENSG00000227449	1.22397757326714	0.00331951270807309	0.33339509300989	0.888235817457622	NA
27050	ENSG00000227453	0	NA	NA	NA	NA
27051	ENSG00000227454	0	NA	NA	NA	NA
27052	ENSG00000227455	0.529334634746145	0.0128602906070157	0.334313079535666	0.599272471322019	NA
27053	ENSG00000227456	1.98378580575764	-0.0106881870881742	0.33161540096918	0.802580532792592	NA
27054	ENSG00000227458	0	NA	NA	NA	NA
27055	ENSG00000227459	0	NA	NA	NA	NA
27056	ENSG00000227460	115.387843505479	3.64581207203314	0.814460803719348	3.30665850973535e-07	3.23853359421521e-05
27057	ENSG00000227462	0	NA	NA	NA	NA
27058	ENSG00000227463	1.78099073875279	0.0258397140338759	0.33444545743507	0.406339205265768	NA
27059	ENSG00000227465	0	NA	NA	NA	NA
27060	ENSG00000227466	0	NA	NA	NA	NA
27061	ENSG00000227467	5.98880873134625	0.0141912839945996	0.327841879141507	0.832656432229275	NA
27062	ENSG00000227470	0.493484811110785	-0.0128313115229896	0.33432798602048	0.626492749389173	NA
27063	ENSG00000227471	9.8814039367342	-0.0778781443919617	0.33758626716189	0.323046058995354	0.741892292043919
27064	ENSG00000227473	1.53099073875279	0.02125100390381	0.334029120389416	0.476351566975748	NA
27065	ENSG00000227474	0	NA	NA	NA	NA
27066	ENSG00000227475	0	NA	NA	NA	NA
27067	ENSG00000227477	2.00496831201993	0.00995607073234402	0.332551074819756	0.78050483483738	NA
27068	ENSG00000227479	0	NA	NA	NA	NA
27069	ENSG00000227480	0	NA	NA	NA	NA
27070	ENSG00000227481	0	NA	NA	NA	NA
27071	ENSG00000227482	1.93168633872325	-0.0153909867904796	0.33318321173575	0.637610704632147	NA
27072	ENSG00000227484	0.25	0.0107404406769818	0.334114676617603	0.760944501927839	NA
27073	ENSG00000227485	0	NA	NA	NA	NA
27074	ENSG00000227486	0.957708765456104	-0.0139879079287669	0.33448132145116	0.490106004471414	NA
27075	ENSG00000227487	0	NA	NA	NA	NA
27076	ENSG00000227489	0	NA	NA	NA	NA
27077	ENSG00000227491	0	NA	NA	NA	NA
27078	ENSG00000227492	0	NA	NA	NA	NA
27079	ENSG00000227493	0	NA	NA	NA	NA
27080	ENSG00000227494	0	NA	NA	NA	NA
27081	ENSG00000227495	0.264667317373072	0.0108781744788164	0.334125837279427	0.754487187902722	NA
27082	ENSG00000227496	0	NA	NA	NA	NA
27083	ENSG00000227497	0	NA	NA	NA	NA
27084	ENSG00000227498	0	NA	NA	NA	NA
27085	ENSG00000227499	0	NA	NA	NA	NA
27086	ENSG00000227500	181.899699680127	0.332546732678453	0.384563617279177	0.101381823681598	0.443748117553466
27087	ENSG00000227502	1.01466731737307	0.0141354295773746	0.334467349289928	0.467959652221456	NA
27088	ENSG00000227505	0	NA	NA	NA	NA
27089	ENSG00000227506	0.25	0.0107404406769818	0.334114676617603	0.760944501927839	NA
27090	ENSG00000227507	0	NA	NA	NA	NA
27091	ENSG00000227508	0	NA	NA	NA	NA
27092	ENSG00000227510	0	NA	NA	NA	NA
27093	ENSG00000227511	0	NA	NA	NA	NA
27094	ENSG00000227512	0	NA	NA	NA	NA
27095	ENSG00000227513	0	NA	NA	NA	NA
27096	ENSG00000227514	0.25	0.0107404406769818	0.334114676617603	0.760944501927839	NA
27097	ENSG00000227515	0	NA	NA	NA	NA
27098	ENSG00000227516	0.529334634746145	0.0128602906070157	0.334313079535666	0.599272471322019	NA
27099	ENSG00000227517	0.511409722928465	0.000325307069107879	0.333442949077757	0.984361003516959	NA
27100	ENSG00000227518	17.8171107505642	0.0848723956128698	0.332601016809958	0.398559331857001	0.797006677388671
27101	ENSG00000227519	0	NA	NA	NA	NA
27102	ENSG00000227521	0	NA	NA	NA	NA
27103	ENSG00000227523	0	NA	NA	NA	NA
27104	ENSG00000227525	1.00331220801329	0.000741214280610735	0.333372812931103	0.974484519377348	NA
27105	ENSG00000227526	0	NA	NA	NA	NA
27106	ENSG00000227527	0.988644890640214	0.000799328718588178	0.333013976105383	0.977011757432312	NA
27107	ENSG00000227528	0	NA	NA	NA	NA
27108	ENSG00000227531	0	NA	NA	NA	NA
27109	ENSG00000227532	0	NA	NA	NA	NA
27110	ENSG00000227533	1.72403218683582	-0.0114250644807017	0.332958225714319	0.721437300625725	NA
27111	ENSG00000227534	0	NA	NA	NA	NA
27112	ENSG00000227535	0	NA	NA	NA	NA
27113	ENSG00000227536	1.26632342137972	0.0165430914178188	0.33369140277047	0.562659892360935	NA
27114	ENSG00000227537	0	NA	NA	NA	NA
27115	ENSG00000227538	0	NA	NA	NA	NA
27116	ENSG00000227540	17.6496019163953	-0.0499920087736103	0.322682707054743	0.611936842521589	0.910619896152313
27117	ENSG00000227541	0	NA	NA	NA	NA
27118	ENSG00000227542	1.21746238437793	-0.0149491405967607	0.33358371442828	0.600101014394825	NA
27119	ENSG00000227543	12.0996320814416	0.111416357352293	0.349243912601154	0.204919963907799	0.610088008003266
27120	ENSG00000227544	0	NA	NA	NA	NA
27121	ENSG00000227545	0	NA	NA	NA	NA
27122	ENSG00000227547	0	NA	NA	NA	NA
27123	ENSG00000227549	0	NA	NA	NA	NA
27124	ENSG00000227550	0	NA	NA	NA	NA
27125	ENSG00000227551	0	NA	NA	NA	NA
27126	ENSG00000227554	0	NA	NA	NA	NA
27127	ENSG00000227555	2.74028183023486	-0.00407321591227844	0.330452833460256	0.931792421684122	NA
27128	ENSG00000227556	0	NA	NA	NA	NA
27129	ENSG00000227557	0	NA	NA	NA	NA
27130	ENSG00000227560	0	NA	NA	NA	NA
27131	ENSG00000227562	0	NA	NA	NA	NA
27132	ENSG00000227563	0.264667317373072	0.0108781744788164	0.334125837279427	0.754487187902722	NA
27133	ENSG00000227564	0.486988786633571	0.000229593900762267	0.333443005883653	0.986315396541617	NA
27134	ENSG00000227573	0	NA	NA	NA	NA
27135	ENSG00000227574	0	NA	NA	NA	NA
27136	ENSG00000227576	0	NA	NA	NA	NA
27137	ENSG00000227578	0	NA	NA	NA	NA
27138	ENSG00000227579	0	NA	NA	NA	NA
27139	ENSG00000227581	0	NA	NA	NA	NA
27140	ENSG00000227582	5.40569936114706	-0.0262057366871935	0.32970695439868	0.670606258981092	NA
27141	ENSG00000227583	0.236988786633571	-0.0108991686784569	0.334139399913693	0.787758103807446	NA
27142	ENSG00000227584	0	NA	NA	NA	NA
27143	ENSG00000227585	0	NA	NA	NA	NA
27144	ENSG00000227586	0	NA	NA	NA	NA
27145	ENSG00000227587	1.89591029306857	-0.0146871698377454	0.334590239430929	0.36879458629814	NA
27146	ENSG00000227588	0	NA	NA	NA	NA
27147	ENSG00000227589	1.22237608282918	-0.0139359921057491	0.333543390700782	0.615201408032094	NA
27148	ENSG00000227590	0	NA	NA	NA	NA
27149	ENSG00000227591	0.473977573267141	-0.0127515299717607	0.334318824228081	0.634449186982102	NA
27150	ENSG00000227592	0	NA	NA	NA	NA
27151	ENSG00000227593	0	NA	NA	NA	NA
27152	ENSG00000227596	2.48696962222157	0.00479535067428337	0.33298235286383	0.872886300044185	NA
27153	ENSG00000227597	0	NA	NA	NA	NA
27154	ENSG00000227598	0.25	0.0107404406769818	0.334114676617603	0.760944501927839	NA
27155	ENSG00000227599	0	NA	NA	NA	NA
27156	ENSG00000227600	81.835775932253	0.0467402139145907	0.31532278256426	0.686900142341675	0.936008681574897
27157	ENSG00000227602	0	NA	NA	NA	NA
27158	ENSG00000227604	0	NA	NA	NA	NA
27159	ENSG00000227606	0	NA	NA	NA	NA
27160	ENSG00000227607	0	NA	NA	NA	NA
27161	ENSG00000227610	0	NA	NA	NA	NA
27162	ENSG00000227611	0	NA	NA	NA	NA
27163	ENSG00000227613	0	NA	NA	NA	NA
27164	ENSG00000227615	0	NA	NA	NA	NA
27165	ENSG00000227616	0	NA	NA	NA	NA
27166	ENSG00000227617	2.6719873333701	-0.0231967798936446	0.333809010990297	0.493939151782234	NA
27167	ENSG00000227619	4.63289907970214	0.00264447022857177	0.33244904802878	0.943884181948409	NA
27168	ENSG00000227620	0	NA	NA	NA	NA
27169	ENSG00000227621	0	NA	NA	NA	NA
27170	ENSG00000227623	0	NA	NA	NA	NA
27171	ENSG00000227624	0	NA	NA	NA	NA
27172	ENSG00000227625	0	NA	NA	NA	NA
27173	ENSG00000227627	4.82016905514611	-0.000387462467506418	0.331134806258197	0.988381381315239	NA
27174	ENSG00000227629	0	NA	NA	NA	NA
27175	ENSG00000227630	1.50489453403925	0.000546211739121812	0.332638903639292	0.988111616881483	NA
27176	ENSG00000227632	0.529334634746145	0.0128602906070157	0.334313079535666	0.599272471322019	NA
27177	ENSG00000227633	0	NA	NA	NA	NA
27178	ENSG00000227634	0	NA	NA	NA	NA
27179	ENSG00000227635	0.25	0.0107404406769818	0.334114676617603	0.760944501927839	NA
27180	ENSG00000227638	0.496742405555392	1.83080545200459e-05	0.333442725390115	0.990999055449392	NA
27181	ENSG00000227640	0	NA	NA	NA	NA
27182	ENSG00000227642	0	NA	NA	NA	NA
27183	ENSG00000227644	0	NA	NA	NA	NA
27184	ENSG00000227645	0.246742405555392	-0.0109897427016978	0.334146899777605	0.783153151673182	NA
27185	ENSG00000227646	0	NA	NA	NA	NA
27186	ENSG00000227647	0	NA	NA	NA	NA
27187	ENSG00000227649	0	NA	NA	NA	NA
27188	ENSG00000227652	0	NA	NA	NA	NA
27189	ENSG00000227653	0	NA	NA	NA	NA
27190	ENSG00000227656	227.883926770907	-0.115243021015525	0.237345346843988	0.499080605870255	0.857619862733712
27191	ENSG00000227657	0	NA	NA	NA	NA
27192	ENSG00000227658	0	NA	NA	NA	NA
27193	ENSG00000227659	0	NA	NA	NA	NA
27194	ENSG00000227660	0	NA	NA	NA	NA
27195	ENSG00000227661	0	NA	NA	NA	NA
27196	ENSG00000227663	0	NA	NA	NA	NA
27197	ENSG00000227665	0	NA	NA	NA	NA
27198	ENSG00000227666	0.486988786633571	0.000229593900762267	0.333443005883653	0.986315396541617	NA
27199	ENSG00000227667	0	NA	NA	NA	NA
27200	ENSG00000227671	84.4053651948995	0.305548459234844	0.391597619874068	0.114586106174158	0.471533230626213
27201	ENSG00000227672	1.58800390423843	0.0147447657732266	0.33454745758539	0.388485668656237	NA
27202	ENSG00000227673	0	NA	NA	NA	NA
27203	ENSG00000227674	1.24348481111078	0.00308532387087184	0.333381730588325	0.896675665527158	NA
27204	ENSG00000227676	0	NA	NA	NA	NA
27205	ENSG00000227678	0	NA	NA	NA	NA
27206	ENSG00000227680	0	NA	NA	NA	NA
27207	ENSG00000227681	36.6304932582771	0.0209786137685033	0.301576493616758	0.87605054144349	0.978178521530067
27208	ENSG00000227682	10.5744837136412	-0.0416722102890565	0.32729384217566	0.605114478323471	0.907051077610423
27209	ENSG00000227683	0	NA	NA	NA	NA
27210	ENSG00000227684	0.25	0.0107404406769818	0.334114676617603	0.760944501927839	NA
27211	ENSG00000227685	0	NA	NA	NA	NA
27212	ENSG00000227686	4.49934439534223	0.0235800901327048	0.335316441331298	0.153730809649417	NA
27213	ENSG00000227687	0	NA	NA	NA	NA
27214	ENSG00000227688	0	NA	NA	NA	NA
27215	ENSG00000227689	0	NA	NA	NA	NA
27216	ENSG00000227692	0.496742405555392	1.83080545200459e-05	0.333442725390115	0.990999055449392	NA
27217	ENSG00000227693	0	NA	NA	NA	NA
27218	ENSG00000227694	0.25	0.0107404406769818	0.334114676617603	0.760944501927839	NA
27219	ENSG00000227695	1	0.014114631873189	0.334464657569613	0.470560004095941	NA
27220	ENSG00000227698	0.486988786633571	0.000229593900762267	0.333443005883653	0.986315396541617	NA
27221	ENSG00000227700	0	NA	NA	NA	NA
27222	ENSG00000227702	0	NA	NA	NA	NA
27223	ENSG00000227705	0	NA	NA	NA	NA
27224	ENSG00000227706	0	NA	NA	NA	NA
27225	ENSG00000227707	0	NA	NA	NA	NA
27226	ENSG00000227708	0	NA	NA	NA	NA
27227	ENSG00000227709	0	NA	NA	NA	NA
27228	ENSG00000227710	0	NA	NA	NA	NA
27229	ENSG00000227711	0.236988786633571	-0.0108991686784569	0.334139399913693	0.787758103807446	NA
27230	ENSG00000227712	0	NA	NA	NA	NA
27231	ENSG00000227713	0.246742405555392	-0.0109897427016978	0.334146899777605	0.783153151673182	NA
27232	ENSG00000227714	0	NA	NA	NA	NA
27233	ENSG00000227715	3401.10516325461	0.200088324949653	0.22277814535521	0.243520860779749	0.659995090443298
27234	ENSG00000227716	0.746742405555392	0.00458828670962904	0.3335073607076	0.833075106176237	NA
27235	ENSG00000227718	0	NA	NA	NA	NA
27236	ENSG00000227719	0	NA	NA	NA	NA
27237	ENSG00000227721	0	NA	NA	NA	NA
27238	ENSG00000227722	0	NA	NA	NA	NA
27239	ENSG00000227723	0	NA	NA	NA	NA
27240	ENSG00000227725	0	NA	NA	NA	NA
27241	ENSG00000227726	0	NA	NA	NA	NA
27242	ENSG00000227728	0	NA	NA	NA	NA
27243	ENSG00000227729	0	NA	NA	NA	NA
27244	ENSG00000227730	0	NA	NA	NA	NA
27245	ENSG00000227733	0.5	0.0127454262017344	0.334300243470926	0.610345390938644	NA
27246	ENSG00000227734	0	NA	NA	NA	NA
27247	ENSG00000227735	0	NA	NA	NA	NA
27248	ENSG00000227736	0	NA	NA	NA	NA
27249	ENSG00000227737	0	NA	NA	NA	NA
27250	ENSG00000227738	0	NA	NA	NA	NA
27251	ENSG00000227739	0	NA	NA	NA	NA
27252	ENSG00000227740	1.19469755208967	-0.015619574317432	0.334588480204261	0.42842463408821	NA
27253	ENSG00000227741	0.764667317373072	0.0136478102150489	0.334405707409402	0.522759592932389	NA
27254	ENSG00000227742	0	NA	NA	NA	NA
27255	ENSG00000227743	1.03099073875279	0.00759231020933883	0.333679237303871	0.722860082630416	NA
27256	ENSG00000227744	0.776077040301537	0.0049144993641222	0.333522333391011	0.820967741763815	NA
27257	ENSG00000227745	0	NA	NA	NA	NA
27258	ENSG00000227746	109.031688688443	-10.5420909823951	3.03592638986453	4.10377489910936e-11	1.12332945988313e-08
27259	ENSG00000227747	0	NA	NA	NA	NA
27260	ENSG00000227748	0	NA	NA	NA	NA
27261	ENSG00000227750	0	NA	NA	NA	NA
27262	ENSG00000227753	0	NA	NA	NA	NA
27263	ENSG00000227754	0.730473597744355	-0.0135783661558747	0.334423559408486	0.543848304319716	NA
27264	ENSG00000227757	0	NA	NA	NA	NA
27265	ENSG00000227759	0	NA	NA	NA	NA
27266	ENSG00000227760	0	NA	NA	NA	NA
27267	ENSG00000227761	0	NA	NA	NA	NA
27268	ENSG00000227762	0	NA	NA	NA	NA
27269	ENSG00000227764	0	NA	NA	NA	NA
27270	ENSG00000227765	0	NA	NA	NA	NA
27271	ENSG00000227766	0	NA	NA	NA	NA
27272	ENSG00000227769	0	NA	NA	NA	NA
27273	ENSG00000227770	0	NA	NA	NA	NA
27274	ENSG00000227772	0	NA	NA	NA	NA
27275	ENSG00000227773	0	NA	NA	NA	NA
27276	ENSG00000227775	16.8204804518135	0.108487281551849	0.347437761555281	0.222643875282186	0.631393177802797
27277	ENSG00000227776	0	NA	NA	NA	NA
27278	ENSG00000227777	0.483731192188963	-0.0127901804101415	0.334323347125184	0.630436141413557	NA
27279	ENSG00000227779	0	NA	NA	NA	NA
27280	ENSG00000227782	1.02933463474614	0.0143388933933602	0.334478452547926	0.462768740070076	NA
27281	ENSG00000227785	0	NA	NA	NA	NA
27282	ENSG00000227788	0.501656104006643	0.000537018437259279	0.333443853815354	0.979673699778355	NA
27283	ENSG00000227789	0	NA	NA	NA	NA
27284	ENSG00000227790	0.501656104006643	0.000537018437259279	0.333443853815354	0.979673699778355	NA
27285	ENSG00000227791	0	NA	NA	NA	NA
27286	ENSG00000227794	245.622611522562	-0.0598690909797675	0.244883025552854	0.71980420511778	0.946159103647516
27287	ENSG00000227795	0	NA	NA	NA	NA
27288	ENSG00000227799	5.00009006272536	0.0130573727815657	0.328607789554452	0.836012218065489	NA
27289	ENSG00000227801	0	NA	NA	NA	NA
27290	ENSG00000227802	0	NA	NA	NA	NA
27291	ENSG00000227803	0	NA	NA	NA	NA
27292	ENSG00000227805	0	NA	NA	NA	NA
27293	ENSG00000227806	0	NA	NA	NA	NA
27294	ENSG00000227809	0	NA	NA	NA	NA
27295	ENSG00000227811	0.736988786633571	0.00479240498441462	0.333517027472029	0.828464056412636	NA
27296	ENSG00000227813	0	NA	NA	NA	NA
27297	ENSG00000227814	0.236988786633571	-0.0108991686784569	0.334139399913693	0.787758103807446	NA
27298	ENSG00000227815	0	NA	NA	NA	NA
27299	ENSG00000227816	1.72719683888775	-0.014613020248208	0.334578020481179	0.384307529035815	NA
27300	ENSG00000227817	0	NA	NA	NA	NA
27301	ENSG00000227818	0	NA	NA	NA	NA
27302	ENSG00000227824	0	NA	NA	NA	NA
27303	ENSG00000227825	1.51797952538636	0.0103763120378364	0.332985804050527	0.742029274551001	NA
27304	ENSG00000227826	0.236988786633571	-0.0108991686784569	0.334139399913693	0.787758103807446	NA
27305	ENSG00000227827	0	NA	NA	NA	NA
27306	ENSG00000227830	0	NA	NA	NA	NA
27307	ENSG00000227832	0	NA	NA	NA	NA
27308	ENSG00000227834	0	NA	NA	NA	NA
27309	ENSG00000227835	0	NA	NA	NA	NA
27310	ENSG00000227836	0	NA	NA	NA	NA
27311	ENSG00000227837	0	NA	NA	NA	NA
27312	ENSG00000227838	0	NA	NA	NA	NA
27313	ENSG00000227840	0	NA	NA	NA	NA
27314	ENSG00000227841	0	NA	NA	NA	NA
27315	ENSG00000227842	0	NA	NA	NA	NA
27316	ENSG00000227843	0	NA	NA	NA	NA
27317	ENSG00000227845	0	NA	NA	NA	NA
27318	ENSG00000227846	0	NA	NA	NA	NA
27319	ENSG00000227847	0	NA	NA	NA	NA
27320	ENSG00000227848	2.44309606165171	-0.0213188672007407	0.332169261259106	0.634508352289361	NA
27321	ENSG00000227850	0	NA	NA	NA	NA
27322	ENSG00000227851	0	NA	NA	NA	NA
27323	ENSG00000227852	0	NA	NA	NA	NA
27324	ENSG00000227853	0	NA	NA	NA	NA
27325	ENSG00000227854	0.740227216666177	-0.0135978901367237	0.334426232067889	0.541320354481722	NA
27326	ENSG00000227855	5.501746166732	0.013910674387832	0.327894872554874	0.834972024420785	NA
27327	ENSG00000227857	0.246742405555392	-0.0109897427016978	0.334146899777605	0.783153151673182	NA
27328	ENSG00000227858	0	NA	NA	NA	NA
27329	ENSG00000227860	0	NA	NA	NA	NA
27330	ENSG00000227862	0	NA	NA	NA	NA
27331	ENSG00000227863	0	NA	NA	NA	NA
27332	ENSG00000227864	0	NA	NA	NA	NA
27333	ENSG00000227867	0	NA	NA	NA	NA
27334	ENSG00000227868	0.25	0.0107404406769818	0.334114676617603	0.760944501927839	NA
27335	ENSG00000227869	0	NA	NA	NA	NA
27336	ENSG00000227871	0	NA	NA	NA	NA
27337	ENSG00000227873	0	NA	NA	NA	NA
27338	ENSG00000227874	0.740227216666177	-0.0135978901367237	0.334426232067889	0.541320354481722	NA
27339	ENSG00000227875	0	NA	NA	NA	NA
27340	ENSG00000227877	0.751656104006643	0.00620609358299494	0.333371810327429	0.802139562018275	NA
27341	ENSG00000227878	0	NA	NA	NA	NA
27342	ENSG00000227879	0	NA	NA	NA	NA
27343	ENSG00000227880	0	NA	NA	NA	NA
27344	ENSG00000227881	0	NA	NA	NA	NA
27345	ENSG00000227882	0	NA	NA	NA	NA
27346	ENSG00000227883	0	NA	NA	NA	NA
27347	ENSG00000227884	0	NA	NA	NA	NA
27348	ENSG00000227885	2.42524492781471	-0.0126089507031525	0.333600062972579	0.629824478386239	NA
27349	ENSG00000227887	0.246742405555392	-0.0109897427016978	0.334146899777605	0.783153151673182	NA
27350	ENSG00000227888	0	NA	NA	NA	NA
27351	ENSG00000227890	0	NA	NA	NA	NA
27352	ENSG00000227892	0	NA	NA	NA	NA
27353	ENSG00000227893	0.264667317373072	0.0108781744788164	0.334125837279427	0.754487187902722	NA
27354	ENSG00000227896	10.6834679546119	0.000901715826734157	0.322939863930135	0.994988463129602	0.99926724650626
27355	ENSG00000227899	0	NA	NA	NA	NA
27356	ENSG00000227902	0	NA	NA	NA	NA
27357	ENSG00000227905	0	NA	NA	NA	NA
27358	ENSG00000227906	0.246742405555392	-0.0109897427016978	0.334146899777605	0.783153151673182	NA
27359	ENSG00000227907	0	NA	NA	NA	NA
27360	ENSG00000227908	0.733731192188963	-0.00531401202607508	0.333353538646748	0.834420974563687	NA
27361	ENSG00000227910	0	NA	NA	NA	NA
27362	ENSG00000227911	0	NA	NA	NA	NA
27363	ENSG00000227912	0	NA	NA	NA	NA
27364	ENSG00000227913	0	NA	NA	NA	NA
27365	ENSG00000227914	0	NA	NA	NA	NA
27366	ENSG00000227917	0	NA	NA	NA	NA
27367	ENSG00000227920	0	NA	NA	NA	NA
27368	ENSG00000227922	0	NA	NA	NA	NA
27369	ENSG00000227923	0	NA	NA	NA	NA
27370	ENSG00000227924	0	NA	NA	NA	NA
27371	ENSG00000227925	0	NA	NA	NA	NA
27372	ENSG00000227927	0.246742405555392	-0.0109897427016978	0.334146899777605	0.783153151673182	NA
27373	ENSG00000227929	0	NA	NA	NA	NA
27374	ENSG00000227930	0	NA	NA	NA	NA
27375	ENSG00000227932	4.2615735636345	-0.0065824173606858	0.33131507617455	0.877266914838854	NA
27376	ENSG00000227933	0	NA	NA	NA	NA
27377	ENSG00000227934	0	NA	NA	NA	NA
27378	ENSG00000227935	0	NA	NA	NA	NA
27379	ENSG00000227936	0	NA	NA	NA	NA
27380	ENSG00000227937	0	NA	NA	NA	NA
27381	ENSG00000227938	0.995140915117428	-0.00989627076264629	0.333384185358672	0.709751404633875	NA
27382	ENSG00000227939	0	NA	NA	NA	NA
27383	ENSG00000227940	0	NA	NA	NA	NA
27384	ENSG00000227941	0.246742405555392	-0.0109897427016978	0.334146899777605	0.783153151673182	NA
27385	ENSG00000227942	0	NA	NA	NA	NA
27386	ENSG00000227947	0	NA	NA	NA	NA
27387	ENSG00000227948	0	NA	NA	NA	NA
27388	ENSG00000227949	0	NA	NA	NA	NA
27389	ENSG00000227950	0	NA	NA	NA	NA
27390	ENSG00000227952	0	NA	NA	NA	NA
27391	ENSG00000227953	0	NA	NA	NA	NA
27392	ENSG00000227954	1.05866926949229	0.0141945216795892	0.334475097432546	0.460394831333712	NA
27393	ENSG00000227956	0	NA	NA	NA	NA
27394	ENSG00000227958	0	NA	NA	NA	NA
27395	ENSG00000227959	0.246742405555392	-0.0109897427016978	0.334146899777605	0.783153151673182	NA
27396	ENSG00000227960	0	NA	NA	NA	NA
27397	ENSG00000227961	0	NA	NA	NA	NA
27398	ENSG00000227962	0	NA	NA	NA	NA
27399	ENSG00000227963	1.53264684275943	0.00651876044437981	0.333410157805324	0.79256352151436	NA
27400	ENSG00000227964	0	NA	NA	NA	NA
27401	ENSG00000227965	0	NA	NA	NA	NA
27402	ENSG00000227966	0.496742405555392	1.83080545200459e-05	0.333442725390115	0.990999055449392	NA
27403	ENSG00000227968	0	NA	NA	NA	NA
27404	ENSG00000227969	0.25	0.0107404406769818	0.334114676617603	0.760944501927839	NA
27405	ENSG00000227970	0	NA	NA	NA	NA
27406	ENSG00000227971	0	NA	NA	NA	NA
27407	ENSG00000227972	0	NA	NA	NA	NA
27408	ENSG00000227973	0	NA	NA	NA	NA
27409	ENSG00000227974	0.246742405555392	-0.0109897427016978	0.334146899777605	0.783153151673182	NA
27410	ENSG00000227979	0	NA	NA	NA	NA
27411	ENSG00000227981	0	NA	NA	NA	NA
27412	ENSG00000227982	0	NA	NA	NA	NA
27413	ENSG00000227983	0	NA	NA	NA	NA
27414	ENSG00000227986	0	NA	NA	NA	NA
27415	ENSG00000227987	0	NA	NA	NA	NA
27416	ENSG00000227988	0	NA	NA	NA	NA
27417	ENSG00000227992	1.22563367727378	-0.00367378571742024	0.332906954393748	0.900085956996588	NA
27418	ENSG00000227993	8.66814698371405	-0.1073210623235	0.359656243974667	0.0036615691132131	0.0577813467377774
27419	ENSG00000227994	0	NA	NA	NA	NA
27420	ENSG00000227995	0	NA	NA	NA	NA
27421	ENSG00000227999	0	NA	NA	NA	NA
27422	ENSG00000228002	0	NA	NA	NA	NA
27423	ENSG00000228004	0	NA	NA	NA	NA
27424	ENSG00000228005	0	NA	NA	NA	NA
27425	ENSG00000228007	0	NA	NA	NA	NA
27426	ENSG00000228008	0	NA	NA	NA	NA
27427	ENSG00000228010	1.52281944585693	0.0101646179807813	0.332905269959598	0.752162564525845	NA
27428	ENSG00000228013	1.75815212848386	0.0134322780107194	0.333083906345951	0.67876509287001	NA
27429	ENSG00000228014	0	NA	NA	NA	NA
27430	ENSG00000228015	0	NA	NA	NA	NA
27431	ENSG00000228016	0	NA	NA	NA	NA
27432	ENSG00000228019	0	NA	NA	NA	NA
27433	ENSG00000228020	0	NA	NA	NA	NA
27434	ENSG00000228021	1.98371202777696	-0.00465087969304086	0.333151473517554	0.86036037611423	NA
27435	ENSG00000228022	0	NA	NA	NA	NA
27436	ENSG00000228024	0	NA	NA	NA	NA
27437	ENSG00000228025	0	NA	NA	NA	NA
27438	ENSG00000228027	0	NA	NA	NA	NA
